Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Market_Price,Cost_of_Cultivation,Revenue,Profit,ROI,Crop_encoded,State_encoded,Season_encoded
Arhar/Tur,2017,Kharif     ,Uttarakhand,3459.0,3322,1475.8,544584.96,1314.42,0.818888889,6200.0,71370.0,5077.1111118,-66292.8888882,-92.88621113661203,1,27,1
Arhar/Tur,2017,Rabi       ,West Bengal,3843.0,5794,1830.0,605041.92,1460.34,1.64,6200.0,71370.0,10168.0,-61202.0,-85.75311755639625,1,28,2
Coconut ,2017,Whole Year ,West Bengal,30250.0,378500000,1830.0,4762560.0,11495.0,12091.08136,11000.0,155836.0,133001894.96000001,132846058.96000001,85247.34911060346,3,28,4
Cotton(lint),2017,Kharif     ,West Bengal,176.0,866,1830.0,27709.44,66.88,4.92,52000.0,82200.0,255840.0,173640.0,211.24087591240874,4,28,1
Arhar/Tur,2018,Kharif     ,Arunachal Pradesh,816.0,705,2992.9,132355.2,285.6,0.848125,6200.0,71370.0,5258.375,-66111.625,-92.63223343141375,1,1,1
Arhar/Tur,2018,Kharif     ,Bihar,17102.0,31680,1521.4,2773944.4,5985.7,1.898235294,6200.0,71370.0,11769.0588228,-59600.9411772,-83.50979568053805,1,3,1
Castor seed,2018,Kharif     ,Bihar,85.0,82,1521.4,13787.0,29.75,0.992,5300.0,40000.0,5257.6,-34742.4,-86.856,2,3,1
Arhar/Tur,2018,Kharif     ,Chhattisgarh,62420.0,29962,1515.5,10124524.0,21847.0,0.526666667,6200.0,71370.0,3265.3333353999997,-68104.6666646,-95.42478165139413,1,4,1
Castor seed,2018,Kharif     ,Chhattisgarh,49.0,20,1515.5,7947.8,17.15,0.286,5300.0,40000.0,1515.8,-38484.2,-96.21049999999998,2,4,1
Cotton(lint),2018,Whole Year ,Chhattisgarh,1433.0,2253,1515.5,232432.6,501.55,1.668,52000.0,82200.0,86736.0,4536.0,5.518248175182482,4,4,4
Arhar/Tur,2018,Kharif     ,Gujarat,254347.0,307473,1125.4,41255083.4,89021.45,1.250333333,6200.0,71370.0,7752.0666646,-63617.9333354,-89.13819999355471,1,7,1
Castor seed,2018,Kharif     ,Gujarat,521877.0,944316,1125.4,84648449.4,182656.95,1.732333333,5300.0,40000.0,9181.366664899999,-30818.6333351,-77.04658333775,2,7,1
Cotton(lint),2018,Kharif     ,Gujarat,2660056.0,6302745,1125.4,431461083.2,931019.6,3.031666667,52000.0,82200.0,157646.666684,75446.666684,91.78426603892945,4,7,1
Arhar/Tur,2018,Kharif     ,Haryana,2108.0,2472,533.2,341917.6,737.8,1.104210526,6200.0,71370.0,6846.105261199999,-64523.8947388,-90.40758685554154,1,8,1
Castor seed,2018,Kharif     ,Haryana,2232.0,1505,533.2,362030.4,781.2,0.694545455,5300.0,40000.0,3681.0909115,-36318.9090885,-90.79727272124998,2,8,1
Cotton(lint),2018,Kharif     ,Haryana,708900.0,2016600,533.2,114983580.0,248115.0,2.7825,52000.0,82200.0,144690.0,62490.0,76.02189781021897,4,8,1
Arhar/Tur,2018,Kharif     ,Himachal Pradesh,49.0,25,1052.2,7947.8,17.15,0.486666667,6200.0,71370.0,3017.3333354,-68352.6666646,-95.77226658904301,1,9,1
Cotton(lint),2018,Kharif     ,Himachal Pradesh,25.0,9,1052.2,4055.0,8.75,0.36,52000.0,82200.0,18720.0,-63480.0,-77.22627737226277,4,9,1
Arhar/Tur,2018,Kharif     ,Jharkhand,231040.0,234342,1222.7,37474688.0,80864.0,0.985,6200.0,71370.0,6107.0,-65263.0,-91.44318341039653,1,11,1
Castor seed,2018,Kharif     ,Jharkhand,41.0,26,1222.7,6650.2,14.35,0.49,5300.0,40000.0,2597.0,-37403.0,-93.5075,2,11,1
Arhar/Tur,2018,Kharif     ,Madhya Pradesh,212755.0,179987,1102.2,34508861.0,74464.25,0.758431373,6200.0,71370.0,4702.2745126,-66667.7254874,-93.41141304105366,1,14,1
Castor seed,2018,Kharif     ,Madhya Pradesh,1403.0,524,1102.2,227566.6,491.05,0.237777778,5300.0,40000.0,1260.2222234,-38739.7777766,-96.8494444415,2,14,1
Cotton(lint),2018,Kharif     ,Madhya Pradesh,454869.0,879215,1102.2,73779751.8,159204.15,1.405,52000.0,82200.0,73060.0,-9140.0,-11.119221411192214,4,14,1
Arhar/Tur,2018,Kharif     ,Maharashtra,1261309.0,834489,1387.4,204584319.8,441458.15,0.568709677,6200.0,71370.0,3525.9999973999998,-67844.0000026,-95.05954883368362,1,15,1
Castor seed,2018,Kharif     ,Maharashtra,12534.0,3649,1387.4,2033014.8,4386.9,0.2745,5300.0,40000.0,1454.8500000000001,-38545.15,-96.362875,2,15,1
Cotton(lint),2018,Kharif     ,Maharashtra,4218738.0,6593117,1387.4,684279303.6,1476558.3,1.536923077,52000.0,82200.0,79920.000004,-2279.9999959999986,-2.7737226228710448,4,15,1
Arhar/Tur,2018,Kharif     ,Manipur,534.0,560,1196.9,86614.8,186.9,1.046666667,6200.0,71370.0,6489.3333354,-64880.6666646,-90.9074774619588,1,16,1
Arhar/Tur,2018,Kharif     ,Mizoram,283.0,290,1665.2,45902.6,99.05,1.147142857,6200.0,71370.0,7112.2857134,-64257.7142866,-90.03462839652515,1,18,1
Arhar/Tur,2018,Rabi       ,Mizoram,46.0,41,1665.2,7461.2,16.1,0.89,6200.0,71370.0,5518.0,-65852.0,-92.26846013731259,1,18,2
Cotton(lint),2018,Kharif     ,Mizoram,43.0,24,1665.2,6974.6,15.05,0.573333333,52000.0,82200.0,29813.333316,-52386.666683999996,-63.73073805839415,4,18,1
Arhar/Tur,2018,Kharif     ,Nagaland,3210.0,2920,1372.7,520662.0,1123.5,0.907272727,6200.0,71370.0,5625.0909074,-65744.9090926,-92.11840982569709,1,19,1
Castor seed,2018,Kharif     ,Nagaland,360.0,240,1372.7,58392.0,126.0,0.605555556,5300.0,40000.0,3209.4444468,-36790.5555532,-91.976388883,2,19,1
Cotton(lint),2018,Kharif     ,Nagaland,130.0,80,1372.7,21086.0,45.5,0.615,52000.0,82200.0,31980.0,-50220.0,-61.09489051094891,4,19,1
Arhar/Tur,2018,Kharif     ,Punjab,2300.0,2400,585.5,373060.0,805.0,1.04125,6200.0,71370.0,6455.75,-64914.25,-90.9545327168278,1,22,1
Cotton(lint),2018,Kharif     ,Punjab,267900.0,1222800,585.5,43453380.0,93765.0,4.273333333,52000.0,82200.0,222213.333316,140013.333316,170.33252228223844,4,22,1
Arhar/Tur,2018,Kharif     ,Telangana,295753.0,191176,1350.3,47971136.6,103513.55,0.7115625,6200.0,71370.0,4411.6875,-66958.3125,-93.81856872635561,1,24,1
Arhar/Tur,2018,Rabi       ,Telangana,360.0,221,1350.3,58392.0,126.0,0.675384615,6200.0,71370.0,4187.384613,-67182.615387,-94.13285047919292,1,24,2
Castor seed,2018,Kharif     ,Telangana,19489.0,14853,1350.3,3161115.8,6821.15,0.724,5300.0,40000.0,3837.2,-36162.8,-90.40700000000001,2,24,1
Castor seed,2018,Rabi       ,Telangana,463.0,304,1350.3,75098.6,162.05,0.785555556,5300.0,40000.0,4163.4444468,-35836.5555532,-89.59138888300001,2,24,2
Cotton(lint),2018,Kharif     ,Telangana,1839735.0,3847336,1350.3,298405017.0,643907.25,2.184375,52000.0,82200.0,113587.50000000001,31387.500000000015,38.184306569343086,4,24,1
Arhar/Tur,2018,Kharif     ,Tripura,5533.0,4279,2169.1,897452.6,1936.55,0.7675,6200.0,71370.0,4758.5,-66611.5,-93.33263275886226,1,25,1
Cotton(lint),2018,Kharif     ,Tripura,812.0,1216,2169.1,131706.4,284.2,1.4175,52000.0,82200.0,73710.0,-8490.0,-10.328467153284672,4,25,1
Arhar/Tur,2018,Kharif     ,Uttar Pradesh,250575.0,271683,792.8,40643265.0,87701.25,1.021111111,6200.0,71370.0,6330.8888882,-65039.1111118,-91.12948173153987,1,26,1
Cotton(lint),2018,Kharif     ,Uttar Pradesh,5699.0,1953,792.8,924377.8,1994.65,0.393333333,52000.0,82200.0,20453.333316,-61746.666683999996,-75.11759937226276,4,26,1
Arhar/Tur,2018,Kharif     ,Uttarakhand,3199.0,2571,1373.0,518877.8,1119.65,0.745833333,6200.0,71370.0,4624.1666646,-66745.8333354,-93.52085376965113,1,27,1
Arhar/Tur,2018,Rabi       ,West Bengal,3605.0,5564,2012.6,584731.0,1261.75,1.621875,6200.0,71370.0,10055.625,-61314.375,-85.91057166876838,1,28,2
Castor seed,2018,Kharif     ,West Bengal,19.0,11,2012.6,3081.8,6.65,0.58,5300.0,40000.0,3074.0,-36926.0,-92.315,2,28,1
Coconut ,2018,Whole Year ,West Bengal,30815.0,385025000,2012.6,4998193.0,10785.25,12018.40727,11000.0,155836.0,132202479.97,132046643.97,84734.36431248236,3,28,4
Cotton(lint),2018,Kharif     ,West Bengal,360.0,1753,2012.6,58392.0,126.0,4.87,52000.0,82200.0,253240.0,171040.0,208.07785888077862,4,28,1
Arhar/Tur,2019,Kharif     ,Arunachal Pradesh,819.0,712,2433.3,140671.44,303.03,0.872777778,6200.0,71370.0,5411.2222236,-65958.7777764,-92.41807170575873,1,1,1
Arhar/Tur,2019,Kharif     ,Bihar,16754.0,28157,1194.7,2877667.04,6198.98,1.631176471,6200.0,71370.0,10113.2941202,-61256.7058798,-85.82976864200644,1,3,1
Castor seed,2019,Kharif     ,Bihar,87.0,84,1194.7,14943.12,32.19,0.992,5300.0,40000.0,5257.6,-34742.4,-86.856,2,3,1
Arhar/Tur,2019,Kharif     ,Chhattisgarh,35774.0,22466,1420.3,6144542.24,13236.38,0.585714286,6200.0,71370.0,3631.4285732,-67738.5714268,-94.91182769623092,1,4,1
Castor seed,2019,Kharif     ,Chhattisgarh,12.0,4,1420.3,2061.12,4.44,0.3575,5300.0,40000.0,1894.75,-38105.25,-95.263125,2,4,1
Coconut ,2019,Whole Year ,Chhattisgarh,55.0,0,1420.3,9446.8,20.35,0.0,11000.0,155836.0,0.0,-155836.0,-100.0,3,4,4
Cotton(lint),2019,Whole Year ,Chhattisgarh,2692.0,4921,1420.3,462377.92,996.04,2.145714286,52000.0,82200.0,111577.142872,29377.142871999997,35.7386166326034,4,4,4
Arhar/Tur,2019,Kharif     ,Gujarat,212698.0,210689,1067.8,36533008.48,78698.26,1.1225,6200.0,71370.0,6959.5,-64410.5,-90.24870393722853,1,7,1
Castor seed,2019,Kharif     ,Gujarat,736591.0,1432107,1067.8,126516870.2,272538.67,1.908666667,5300.0,40000.0,10115.9333351,-29884.066664899998,-74.71016666225,2,7,1
Cotton(lint),2019,Kharif     ,Gujarat,2654636.0,8624334,1067.8,455960279.4,982215.32,3.182,52000.0,82200.0,165464.0,83264.0,101.29440389294405,4,7,1
Arhar/Tur,2019,Kharif     ,Haryana,1263.0,1404,351.8,216932.88,467.31,1.122857143,6200.0,71370.0,6961.7142866,-64408.2857134,-90.24560139190136,1,8,1
Castor seed,2019,Kharif     ,Haryana,6685.0,4454,351.8,1148215.6,2473.45,0.765,5300.0,40000.0,4054.5,-35945.5,-89.86375,2,8,1
Cotton(lint),2019,Kharif     ,Haryana,723000.0,2463000,351.8,124182480.0,267510.0,3.106875,52000.0,82200.0,161557.5,79357.5,96.5419708029197,4,8,1
Arhar/Tur,2019,Kharif     ,Himachal Pradesh,77.0,50,1217.7,13225.52,28.49,0.69,6200.0,71370.0,4278.0,-67092.0,-94.00588482555695,1,9,1
Cotton(lint),2019,Kharif     ,Himachal Pradesh,15.0,7,1217.7,2576.4,5.55,0.47,52000.0,82200.0,24440.0,-57760.0,-70.26763990267641,4,9,1
Arhar/Tur,2019,Kharif     ,Jharkhand,230559.0,241565,1137.8,39600813.84,85306.83,1.055416667,6200.0,71370.0,6543.583335400001,-64826.4166646,-90.83146513184812,1,11,1
Castor seed,2019,Kharif     ,Jharkhand,58.0,35,1137.8,9962.08,21.46,0.525,5300.0,40000.0,2782.5,-37217.5,-93.04375,2,11,1
Arhar/Tur,2019,Kharif     ,Madhya Pradesh,249147.0,274809,1446.7,42793488.72,92184.39,0.886078431,6200.0,71370.0,5493.6862722000005,-65876.3137278,-92.30252729129887,1,14,1
Cotton(lint),2019,Kharif     ,Madhya Pradesh,650305.0,838905,1446.7,111696386.8,240612.85,0.826666667,52000.0,82200.0,42986.666684,-39213.333316,-47.70478505596107,4,14,1
Arhar/Tur,2019,Kharif     ,Maharashtra,1319102.0,1196801,1555.8,226568959.5,488067.74,0.840967742,6200.0,71370.0,5214.0000004,-66155.9999996,-92.69440941516042,1,15,1
Cotton(lint),2019,Kharif     ,Maharashtra,4491331.0,6639185,1555.8,771431012.6,1661792.47,2.831428571,52000.0,82200.0,147234.285692,65034.285692000005,79.11713587834551,4,15,1
Arhar/Tur,2019,Kharif     ,Mizoram,290.0,325,2178.5,49810.4,107.3,1.26,6200.0,71370.0,7812.0,-63558.0,-89.05422446406052,1,18,1
Arhar/Tur,2019,Rabi       ,Mizoram,47.0,44,2178.5,8072.72,17.39,0.94,6200.0,71370.0,5828.0,-65542.0,-91.8341039652515,1,18,2
Cotton(lint),2019,Kharif     ,Mizoram,23.0,13,2178.5,3950.48,8.51,0.58,52000.0,82200.0,30159.999999999996,-52040.0,-63.30900243309002,4,18,1
Arhar/Tur,2019,Kharif     ,Nagaland,3210.0,2920,1593.0,551349.6,1187.7,0.907272727,6200.0,71370.0,5625.0909074,-65744.9090926,-92.11840982569709,1,19,1
Castor seed,2019,Kharif     ,Nagaland,360.0,240,1593.0,61833.6,133.2,0.605555556,5300.0,40000.0,3209.4444468,-36790.5555532,-91.976388883,2,19,1
Cotton(lint),2019,Kharif     ,Nagaland,5.7,4,1593.0,979.032,2.109,0.615,52000.0,82200.0,31980.0,-50220.0,-61.09489051094891,4,19,1
Arhar/Tur,2019,Kharif     ,Odisha,128630.0,144580,1593.9,22093488.8,47593.1,0.973461538,6200.0,71370.0,6035.4615356,-65334.5384644,-91.54341945411237,1,20,1
Castor seed,2019,Kharif     ,Odisha,4510.0,2910,1593.9,774637.6,1668.7,0.909,5300.0,40000.0,4817.7,-35182.3,-87.95575000000001,2,20,1
Castor seed,2019,Rabi       ,Odisha,2280.0,1510,1593.9,391612.8,843.6,0.701538462,5300.0,40000.0,3718.1538486,-36281.8461514,-90.7046153785,2,20,2
Cotton(lint),2019,Kharif     ,Odisha,169560.0,578500,1593.9,29123625.6,62737.2,3.399166667,52000.0,82200.0,176756.666684,94556.666684,115.03244122141119,4,20,1
Arhar/Tur,2019,Kharif     ,Punjab,2000.0,2200,653.2,343520.0,740.0,1.118571429,6200.0,71370.0,6935.142859799999,-64434.8571402,-90.28283191845313,1,22,1
Cotton(lint),2019,Kharif     ,Punjab,248000.0,1206400,653.2,42596480.0,91760.0,4.764444444,52000.0,82200.0,247751.11108799998,165551.11108799998,201.4003784525547,4,22,1
Arhar/Tur,2019,Kharif     ,Telangana,294597.0,265906,1031.7,50599980.72,109000.89,1.5628125,6200.0,71370.0,9689.4375,-61680.5625,-86.42365489701555,1,24,1
Arhar/Tur,2019,Rabi       ,Telangana,333.0,230,1031.7,57196.08,123.21,0.775833333,6200.0,71370.0,4810.1666646,-66559.8333354,-93.26024006641447,1,24,2
Castor seed,2019,Kharif     ,Telangana,25921.0,33945,1031.7,4452190.96,9590.77,1.277222222,5300.0,40000.0,6769.2777766,-33230.7222234,-83.0768055585,2,24,1
Castor seed,2019,Rabi       ,Telangana,2046.0,3313,1031.7,351420.96,757.02,1.235714286,5300.0,40000.0,6549.285715800001,-33450.7142842,-83.6267857105,2,24,2
Cotton(lint),2019,Kharif     ,Telangana,2126621.0,6833175,1031.7,365268423.0,786849.77,3.2490625,52000.0,82200.0,168951.25,86751.25,105.536800486618,4,24,1
Arhar/Tur,2019,Kharif     ,Tripura,4832.0,3873,2252.8,829944.32,1787.84,0.78875,6200.0,71370.0,4890.25,-66479.75,-93.1480313857363,1,25,1
Cotton(lint),2019,Kharif     ,Tripura,760.0,1138,2252.8,130537.6,281.2,1.3975,52000.0,82200.0,72670.0,-9530.0,-11.59367396593674,4,25,1
Arhar/Tur,2019,Kharif     ,Uttar Pradesh,285000.0,279213,814.5,48951600.0,105450.0,0.919565217,6200.0,71370.0,5701.3043454,-65668.6956546,-92.01162344766709,1,26,1
Cotton(lint),2019,Kharif     ,Uttar Pradesh,3185.0,7429,814.5,547055.6,1178.45,2.305555556,52000.0,82200.0,119888.888912,37688.888911999995,45.85022981995133,4,26,1
Arhar/Tur,2019,Kharif     ,Uttarakhand,3182.0,2735,1378.9,546540.32,1177.34,0.761,6200.0,71370.0,4718.2,-66651.8,-93.38909906123021,1,27,1
Arhar/Tur,2019,Rabi       ,West Bengal,4845.0,12768,1733.4,832177.2,1792.65,2.699333333,6200.0,71370.0,16735.8666646,-54634.1333354,-76.55055812722432,1,28,2
Coconut ,2019,Whole Year ,West Bengal,31300.0,390028000,1733.4,5376088.0,11581.0,11918.29136,11000.0,155836.0,131101204.96,130945368.96,84027.67586437023,3,28,4
Cotton(lint),2019,Kharif     ,West Bengal,305.0,590,1733.4,52386.8,112.85,1.18,52000.0,82200.0,61360.0,-20840.0,-25.35279805352798,4,28,1
Arhar/Tur,2020,Kharif     ,Uttarakhand,3327.0,3992,1313.947826,644140.47,1230.99,0.87,6200.0,71370.0,5394.0,-65976.0,-92.44220260613703,1,27,1
Cotton(lint),1997,Whole Year ,Haryana,631000.0,1107000,661.2,60052270.0,195610.0,1.552727273,52000.0,82200.0,80741.818196,-1458.181804000007,-1.7739438004866266,4,8,4
Cotton(lint),1998,Kharif     ,Delhi,1.0,1,784.5,98.8,0.29,1.0,52000.0,82200.0,52000.0,-30200.0,-36.73965936739659,4,5,1
Castor seed,1999,Kharif     ,Andhra Pradesh,264061.0,58353,650.4,28024793.93,71296.47,0.212631579,5300.0,40000.0,1126.9473687,-38873.0526313,-97.18263157825,2,0,1
Cotton(lint),1999,Kharif     ,Andhra Pradesh,1045704.0,1579408,650.4,110980565.5,282340.08,1.458181818,52000.0,82200.0,75825.45453599999,-6374.54546400001,-7.754921489051108,4,0,1
Cotton(lint),1999,Kharif     ,Delhi,1.0,1,365.9,106.13,0.27,1.0,52000.0,82200.0,52000.0,-30200.0,-36.73965936739659,4,5,1
Cotton(lint),2000,Kharif     ,Delhi,1.0,1,544.3,98.17,0.26,1.0,52000.0,82200.0,52000.0,-30200.0,-36.73965936739659,4,5,1
Cotton(lint),2001,Kharif     ,Delhi,1.0,1,611.9,102.13,0.26,1.0,52000.0,82200.0,52000.0,-30200.0,-36.73965936739659,4,5,1
Cotton(lint),2001,Kharif     ,Jammu and Kashmir,69.0,34,953.8,7046.97,17.94,0.49,52000.0,82200.0,25480.0,-56720.0,-69.00243309002433,4,10,1
Cotton(lint),2002,Kharif     ,Delhi,1.0,1,593.6,94.67,0.25,1.0,52000.0,82200.0,52000.0,-30200.0,-36.73965936739659,4,5,1
Cotton(lint),2002,Kharif     ,Jammu and Kashmir,44.0,22,933.2,4165.48,11.0,0.405,52000.0,82200.0,21060.0,-61140.0,-74.37956204379562,4,10,1
Coconut ,2002,Whole Year ,Puducherry,2279.0,23956000,1434.5875,215752.93,569.75,10750.0,11000.0,155836.0,118250000.0,118094164.0,75781.05444184912,3,21,4
Cotton(lint),2002,Kharif     ,Puducherry,314.0,1635,1434.5875,29726.38,78.5,5.225,52000.0,82200.0,271700.0,189500.0,230.5352798053528,4,21,1
Cotton(lint),2002,Kharif     ,Uttar Pradesh,4987.0,3418,664.0,472119.29,1246.75,0.967857143,52000.0,82200.0,50328.571436,-31871.428564,-38.77302745012165,4,26,1
Cotton(lint),2003,Kharif     ,Jammu and Kashmir,10.0,4,1430.3,989.8,2.4,0.41,52000.0,82200.0,21320.0,-60880.0,-74.06326034063261,4,10,1
Castor seed,2004,Kharif     ,Odisha,11117.0,5670,1290.4,1204415.78,2334.57,0.461071429,5300.0,40000.0,2443.6785737,-37556.3214263,-93.89080356574999,2,20,1
Castor seed,2004,Rabi       ,Odisha,6956.0,3510,1290.4,753613.04,1460.76,0.446666667,5300.0,40000.0,2367.3333351,-37632.666664899996,-94.08166666224999,2,20,2
Cotton(lint),2004,Kharif     ,Uttar Pradesh,5612.0,945,704.0,608004.08,1178.52,0.162777778,52000.0,82200.0,8464.444456000001,-73735.555544,-89.7026223163017,4,26,1
Cotton(lint),2005,Kharif     ,Jammu and Kashmir,35.0,18,1721.8,4197.2,7.35,0.5,52000.0,82200.0,26000.0,-56200.0,-68.3698296836983,4,10,1
Cotton(lint),2005,Kharif     ,Uttar Pradesh,4366.0,889,751.9,523570.72,916.86,0.185833333,52000.0,82200.0,9663.333316,-72536.666684,-88.24412005352798,4,26,1
Cotton(lint),2006,Kharif     ,Jammu and Kashmir,42.0,22,1786.5,5363.82,9.24,0.5,52000.0,82200.0,26000.0,-56200.0,-68.3698296836983,4,10,1
Cotton(lint),2007,Kharif     ,Jammu and Kashmir,64.0,33,1042.2,8537.6,10.24,0.5,52000.0,82200.0,26000.0,-56200.0,-68.3698296836983,4,10,1
Cotton(lint),2009,Kharif     ,Jammu and Kashmir,17.0,9,751.7,2648.94,2.89,0.555,52000.0,82200.0,28860.000000000004,-53340.0,-64.89051094890512,4,10,1
Cotton(lint),2011,Kharif     ,Jammu and Kashmir,13.0,7,887.6,2177.76,4.29,0.57,52000.0,82200.0,29639.999999999996,-52560.0,-63.94160583941606,4,10,1
Coconut ,2012,Whole Year ,Puducherry,1564.0,20297000,1098.3,235851.2,484.84,14410.51667,11000.0,155836.0,158515683.37,158359847.37,101619.55348571576,3,21,4
Cotton(lint),2012,Summer     ,Puducherry,12.0,9,1098.3,1809.6,3.72,0.75,52000.0,82200.0,39000.0,-43200.0,-52.55474452554745,4,21,3
Coconut ,2013,Whole Year ,Puducherry,1536.0,16608000,1083.2,221936.64,414.72,9619.11,11000.0,155836.0,105810210.0,105654374.0,67798.43810159397,3,21,4
Cotton(lint),2013,Summer     ,Puducherry,67.0,50,1083.2,9680.83,18.09,0.87,52000.0,82200.0,45240.0,-36960.0,-44.96350364963504,4,21,3
Coconut ,2014,Whole Year ,Puducherry,1526.0,25201000,1330.0,230364.96,503.58,13532.98667,11000.0,155836.0,148862853.37,148707017.37,95425.33007135708,3,21,4
Cotton(lint),2014,Summer     ,Puducherry,94.0,180,1330.0,14190.24,31.02,1.725,52000.0,82200.0,89700.0,7500.0,9.124087591240876,4,21,3
Cotton(lint),2015,Kharif     ,Jammu and Kashmir,2.0,1,1572.6,315.82,0.66,0.5,52000.0,82200.0,26000.0,-56200.0,-68.3698296836983,4,10,1
Cotton(lint),2016,Kharif     ,Jammu and Kashmir,4.0,2,902.8,613.0,1.4,0.5,52000.0,82200.0,26000.0,-56200.0,-68.3698296836983,4,10,1
Cotton(lint),2017,Kharif     ,Jammu and Kashmir,5.0,3,1279.1,787.2,1.9,0.52,52000.0,82200.0,27040.0,-55160.0,-67.10462287104623,4,10,1
Cotton(lint),1998,Autumn     ,Manipur,30.0,20,1855.0,2964.0,8.7,0.67,52000.0,82200.0,34840.0,-47360.0,-57.61557177615572,4,16,0
Cotton(lint),1998,Rabi       ,Manipur,10.0,10,1855.0,988.0,2.9,1.0,52000.0,82200.0,52000.0,-30200.0,-36.73965936739659,4,16,2
Cotton(lint),1998,Winter     ,Manipur,30.0,10,1855.0,2964.0,8.7,0.33,52000.0,82200.0,17160.0,-65040.0,-79.12408759124088,4,16,5
Cotton(lint),1999,Kharif     ,Manipur,50.0,30,2092.7,5306.5,13.5,0.6,52000.0,82200.0,31200.0,-51000.0,-62.04379562043796,4,16,1
Cotton(lint),2000,Kharif     ,Manipur,60.0,20,1969.7,5890.2,15.6,0.33,52000.0,82200.0,17160.0,-65040.0,-79.12408759124088,4,16,1
Cotton(lint),2001,Kharif     ,Manipur,90.0,30,2013.1,9191.7,23.4,0.33,52000.0,82200.0,17160.0,-65040.0,-79.12408759124088,4,16,1
Coconut ,2004,Whole Year ,Puducherry,2137.0,28003000,1434.5875,231522.58,448.77,11687.445,11000.0,155836.0,128561895.0,128406059.0,82398.20003080161,3,21,4
Cotton(lint),2004,Kharif     ,Puducherry,731.0,526,1434.5875,79196.54,153.51,0.725,52000.0,82200.0,37700.0,-44500.0,-54.13625304136252,4,21,1
Coconut ,2005,Whole Year ,Puducherry,2194.0,29414000,1434.5875,263104.48,460.74,11250.4125,11000.0,155836.0,123754537.5,123598701.5,79313.3175261172,3,21,4
Cotton(lint),2005,Kharif     ,Puducherry,183.0,133,1434.5875,21945.36,38.43,0.755,52000.0,82200.0,39260.0,-42940.0,-52.23844282238442,4,21,1
Cotton(lint),2006,Kharif     ,Manipur,210.0,70,1533.561905,26819.1,46.2,0.33,52000.0,82200.0,17160.0,-65040.0,-79.12408759124088,4,16,1
Cotton(lint),2007,Kharif     ,Manipur,210.0,70,1435.7,28014.0,33.6,0.33,52000.0,82200.0,17160.0,-65040.0,-79.12408759124088,4,16,1
Coconut ,2004,Whole Year ,Goa,25160.0,123520000,2518.0,2725834.4,5283.6,4909.375,11000.0,155836.0,54003125.0,53847289.0,34553.818758181675,3,6,4
Coconut ,2005,Whole Year ,Goa,25312.0,125340000,3392.8,3035415.04,5315.52,4951.73,11000.0,155836.0,54469029.99999999,54313193.99999999,34852.79011268256,3,6,4
Coconut ,2006,Whole Year ,Goa,25468.0,126680000,2928.8,3252518.28,5602.96,4974.045,11000.0,155836.0,54714495.0,54558659.0,35010.305064298365,3,6,4
Coconut ,2007,Whole Year ,Goa,25545.0,127570000,3674.7,3407703.0,4087.2,4993.77,11000.0,155836.0,54931470.00000001,54775634.00000001,35149.537975820735,3,6,4
Cotton(lint),1998,Kharif     ,Mizoram,555.0,429,2640.7,54834.0,160.95,0.7425,52000.0,82200.0,38610.0,-43590.0,-53.029197080291965,4,18,1
Cotton(lint),1999,Kharif     ,Mizoram,552.0,1964,2535.9,58583.76,149.04,3.726666667,52000.0,82200.0,193786.666684,111586.666684,135.7502027785888,4,18,1
Cotton(lint),1999,Kharif     ,Tripura,864.0,1023,2147.4,91696.32,233.28,1.18,52000.0,82200.0,61360.0,-20840.0,-25.35279805352798,4,25,1
Cotton(lint),2000,Kharif     ,Tripura,910.0,1340,2437.5,89334.7,236.6,1.44,52000.0,82200.0,74880.0,-7320.0,-8.905109489051096,4,25,1
Cotton(lint),2001,Kharif     ,Tripura,1288.0,1900,2284.4,131543.44,334.88,1.465,52000.0,82200.0,76180.0,-6020.0,-7.323600973236009,4,25,1
Cotton(lint),2002,Kharif     ,Tripura,1370.0,1584,2579.8,129697.9,342.5,1.06,52000.0,82200.0,55120.0,-27080.0,-32.94403892944039,4,25,1
