Opportunity ID,Investment Type,Sector / Industry,Location,Funding Stage,Expected ROI (%),Risk Level,Minimum Investment (USD),Time Horizon (Years),IRR / CAGR,ESG Score,Last Updated
OPP11086,Startup,AgriTech,Karnataka,IPO,11.28,High,9784.61,7,8.83,4.6,2025-06-28
OPP11093,Real Estate,AgriTech,West Bengal,,33.87,High,6406.01,2,9.97,3.9,2025-06-27
OPP11196,Startup,AgriTech,Chhattisgarh,Series A,17.11,High,36621.5,5,22.09,4.2,2025-06-26
OPP11200,Real Estate,AgriTech,Meghalaya,,27.75,Medium,19405.45,6,29.58,1.1,2025-05-28
OPP11219,Startup,AgriTech,Rajasthan,Public,36.95,High,26584.44,4,27.23,4.5,2025-01-17
OPP11242,Real Estate,AgriTech,Arunachal Pradesh,,24.13,Medium,33120.58,3,20.59,5.9,2024-08-29
OPP11271,Real Estate,AgriTech,Nagaland,,20.41,Medium,23094.02,3,11.09,6.5,2025-02-07
OPP11275,Startup,AgriTech,Tamil Nadu,Public,22.67,Low,49043.78,6,17.95,9.7,2024-11-04
OPP11293,Startup,AgriTech,Bihar,Series C,19.59,Low,22363.63,1,11.23,6.6,2024-08-10
OPP11317,Startup,AgriTech,Gujarat,Series C,39.29,Medium,13469.42,3,26.49,6.5,2024-08-02
OPP11341,Real Estate,AgriTech,Punjab,,8.63,High,49781.67,10,15.6,6.8,2025-01-07
OPP11342,Real Estate,AgriTech,Madhya Pradesh,,9.68,Medium,30565.66,6,6.67,2.4,2025-01-11
OPP11346,Real Estate,AgriTech,Bihar,,25.55,Medium,11529.2,5,28.07,2.0,2025-05-11
OPP11350,Startup,AgriTech,Jharkhand,Public,35.63,High,17493.49,8,18.92,3.8,2025-04-19
OPP11387,Startup,AgriTech,Sikkim,Seed,14.66,High,2757.21,5,27.25,9.4,2025-03-12
OPP11395,Real Estate,AgriTech,Assam,,27.62,Medium,10594.07,1,27.16,1.6,2024-09-16
OPP11400,Real Estate,AgriTech,Chhattisgarh,,13.64,Low,36356.06,4,8.88,2.1,2025-03-01
OPP11404,Startup,AgriTech,Assam,IPO,12.9,Low,41481.02,1,26.19,9.7,2024-07-09
OPP11436,Real Estate,AgriTech,Haryana,,24.13,Medium,31892.94,6,12.8,4.2,2025-02-06
OPP11468,Real Estate,AgriTech,Haryana,,29.59,High,14266.79,3,5.34,6.2,2024-08-04
OPP11477,Startup,AgriTech,West Bengal,Series C,16.35,Low,23309.42,10,25.79,1.3,2025-06-14
OPP11500,Real Estate,AgriTech,Haryana,,5.13,Low,40989.25,3,29.39,4.5,2025-02-27
OPP11511,Startup,AgriTech,Goa,Series A,33.67,Low,19301.0,9,28.69,1.7,2025-03-29
OPP11522,Real Estate,AgriTech,Kerala,,28.87,Medium,49119.12,10,10.16,2.2,2025-05-18
OPP11530,Startup,AgriTech,Rajasthan,Series C,23.95,Low,48747.24,7,26.0,3.7,2025-05-13
OPP11542,Real Estate,AgriTech,Himachal Pradesh,,40.05,Medium,34569.8,3,18.7,4.6,2024-08-01
OPP11556,Startup,AgriTech,Mizoram,Public,21.92,Low,15629.56,5,16.27,6.7,2024-10-14
OPP11557,Real Estate,AgriTech,Maharashtra,,7.41,Low,5314.45,7,26.74,5.9,2025-02-27
OPP11574,Real Estate,AgriTech,West Bengal,,18.79,Low,25611.58,10,8.08,2.1,2024-11-12
OPP11579,Startup,AgriTech,Maharashtra,Seed,7.38,Medium,12097.64,3,5.84,2.4,2024-10-10
OPP11583,Startup,AgriTech,Telangana,Series A,27.46,Medium,29041.13,8,8.84,6.0,2025-04-16
OPP11594,Startup,AgriTech,Tripura,Seed,40.93,High,43026.71,6,17.38,2.5,2024-08-30
OPP11603,Real Estate,AgriTech,Himachal Pradesh,,14.69,Medium,20452.96,5,26.99,7.6,2024-09-05
OPP11605,Real Estate,AgriTech,Tripura,,14.96,High,32323.94,1,9.74,3.7,2025-01-12
OPP11641,Real Estate,AgriTech,Meghalaya,,32.04,High,12947.34,4,25.13,2.8,2024-08-29
OPP11661,Real Estate,AgriTech,Uttarakhand,,25.88,Medium,33743.74,4,12.82,7.3,2025-01-14
OPP11679,Real Estate,AgriTech,Uttarakhand,,17.12,Medium,48431.7,10,25.03,9.5,2025-05-03
OPP11717,Real Estate,AgriTech,Punjab,,38.87,High,37626.43,2,10.26,3.1,2025-04-15
OPP11742,Startup,AgriTech,Assam,Series A,24.19,High,31989.54,4,5.84,8.4,2024-07-08
OPP11792,Real Estate,AgriTech,Uttarakhand,,40.42,Low,25503.94,3,17.3,6.7,2025-04-21
OPP11822,Real Estate,AgriTech,Karnataka,,28.1,Low,42695.44,10,23.65,4.7,2025-03-08
OPP11830,Real Estate,AgriTech,Mizoram,,30.39,Medium,25003.35,5,28.33,5.3,2025-01-06
OPP11842,Real Estate,AgriTech,Himachal Pradesh,,36.92,Medium,18310.17,6,6.76,5.9,2024-08-22
OPP11870,Startup,AgriTech,Rajasthan,Series A,19.93,Medium,24518.41,8,7.2,3.6,2025-01-31
OPP11894,Startup,AgriTech,Madhya Pradesh,Seed,22.41,Low,22478.12,4,22.87,1.9,2025-01-03
OPP11898,Startup,AgriTech,Rajasthan,Seed,14.94,High,10721.62,7,21.46,4.3,2024-12-25
OPP11921,Startup,AgriTech,Telangana,Series A,14.59,Medium,31818.04,9,7.64,5.8,2024-12-04
OPP11931,Real Estate,AgriTech,Gujarat,,43.28,Medium,39218.62,1,24.43,6.6,2024-09-17
OPP11934,Startup,AgriTech,Sikkim,Public,9.36,Medium,16752.24,9,26.83,6.9,2024-10-17
OPP11953,Startup,AgriTech,Madhya Pradesh,Series A,28.29,Low,13973.0,7,5.63,6.6,2025-04-26
OPP11964,Real Estate,AgriTech,Jharkhand,,29.92,Low,24537.61,3,13.37,1.8,2025-03-25
OPP11970,Startup,AgriTech,Uttar Pradesh,IPO,22.34,Low,12731.58,6,24.01,7.5,2024-11-07
OPP11982,Real Estate,AgriTech,Odisha,,20.17,High,14830.5,7,5.44,4.8,2025-03-25
OPP11991,Startup,AgriTech,Uttar Pradesh,Series C,36.35,Medium,35255.75,10,29.72,1.9,2024-11-02
OPP11998,Real Estate,AgriTech,Telangana,,35.46,Low,33818.51,9,19.8,7.6,2025-02-22
OPP12002,Startup,AgriTech,Telangana,Seed,7.08,Medium,11932.81,4,17.21,7.4,2025-01-05
OPP12061,Real Estate,AgriTech,Telangana,,12.39,High,37664.75,10,12.12,7.5,2024-09-05
OPP12066,Startup,AgriTech,Tamil Nadu,IPO,39.38,Low,15590.63,3,29.08,4.2,2024-07-28
OPP12098,Startup,AgriTech,Meghalaya,IPO,37.71,Low,25410.58,5,13.32,7.8,2025-05-25
OPP12107,Startup,AgriTech,West Bengal,IPO,41.53,High,48166.55,4,11.7,9.6,2025-03-04
OPP12120,Real Estate,AgriTech,Tamil Nadu,,11.88,Medium,40024.11,5,22.51,6.1,2025-02-13
OPP12127,Startup,AgriTech,Assam,Public,40.42,High,8554.74,4,18.53,8.7,2024-12-14
OPP12144,Startup,AgriTech,Jharkhand,Series B,18.36,Low,26010.04,4,15.15,7.4,2024-12-04
OPP12170,Startup,AgriTech,Meghalaya,Seed,23.62,Low,40222.1,7,6.88,6.1,2024-08-21
OPP12182,Startup,AgriTech,Meghalaya,Series B,20.93,Low,44322.82,5,24.24,6.5,2024-09-16
OPP12211,Startup,AgriTech,Andhra Pradesh,Seed,7.99,Medium,28306.02,3,26.7,7.5,2025-01-24
OPP12230,Real Estate,AgriTech,Rajasthan,,32.32,Medium,49582.16,1,28.16,5.4,2024-08-19
OPP12256,Startup,AgriTech,Madhya Pradesh,Public,14.47,High,46573.61,6,9.71,9.7,2024-07-05
OPP12278,Real Estate,AgriTech,Arunachal Pradesh,,20.1,Medium,2547.33,10,27.59,5.4,2025-01-12
OPP12292,Real Estate,AgriTech,Maharashtra,,18.14,Low,27701.51,4,6.05,6.9,2024-10-29
OPP12302,Real Estate,AgriTech,Gujarat,,14.2,Low,26281.17,4,19.71,3.8,2024-08-24
OPP12305,Startup,AgriTech,Himachal Pradesh,Series B,30.78,Low,43034.56,10,12.44,7.4,2025-04-28
OPP12311,Real Estate,AgriTech,Kerala,,26.5,Medium,48632.11,3,25.4,3.5,2024-07-31
OPP12361,Real Estate,AgriTech,Mizoram,,37.81,Low,7249.32,1,29.28,6.4,2024-09-12
OPP12369,Real Estate,AgriTech,West Bengal,,42.7,Low,41519.96,5,17.81,6.6,2024-09-02
OPP12371,Real Estate,AgriTech,Karnataka,,20.62,High,15087.43,7,8.68,1.9,2025-06-03
OPP12398,Real Estate,AgriTech,Bihar,,42.89,High,11821.3,7,5.26,6.1,2025-03-26
OPP12437,Real Estate,AgriTech,Uttarakhand,,33.52,High,43388.19,6,18.76,9.0,2025-03-18
OPP12451,Real Estate,AgriTech,Chhattisgarh,,17.75,Low,24668.41,8,27.94,2.6,2025-06-03
OPP12453,Startup,AgriTech,Kerala,Series A,22.58,Medium,43787.98,4,28.14,6.3,2025-01-15
OPP12471,Real Estate,AgriTech,Maharashtra,,43.12,High,8656.17,2,14.12,6.2,2024-09-16
OPP12489,Startup,AgriTech,Sikkim,IPO,30.09,High,26345.12,5,17.61,4.7,2024-12-23
OPP12505,Startup,AgriTech,Tamil Nadu,Series A,35.27,Low,37481.06,10,28.24,7.0,2024-08-12
OPP12517,Startup,AgriTech,West Bengal,Series B,16.64,Low,32118.58,8,23.32,3.7,2025-04-21
OPP12531,Startup,AgriTech,Jharkhand,Public,29.61,Low,36682.98,6,22.21,7.9,2024-12-23
OPP12534,Startup,AgriTech,Jharkhand,IPO,44.48,Low,11357.36,9,11.44,5.5,2025-02-17
OPP12537,Startup,AgriTech,Chhattisgarh,IPO,43.3,Low,29541.85,4,15.57,7.9,2024-07-17
OPP12575,Real Estate,AgriTech,Sikkim,,24.5,High,37149.48,8,24.28,4.2,2025-02-23
OPP12588,Startup,AgriTech,Kerala,Seed,15.6,Medium,11159.83,8,17.94,3.5,2024-08-10
OPP12589,Real Estate,AgriTech,Chhattisgarh,,42.32,Low,25444.3,8,14.91,4.5,2024-12-15
OPP12597,Startup,AgriTech,Meghalaya,IPO,14.67,Medium,40974.49,5,15.66,5.4,2025-07-01
OPP12619,Startup,AgriTech,Uttar Pradesh,Series A,41.9,High,36211.52,10,13.73,6.7,2024-12-13
OPP12632,Real Estate,AgriTech,Assam,,36.59,Medium,47366.83,6,24.63,6.0,2024-08-04
OPP12649,Startup,AgriTech,Haryana,Seed,12.48,Low,44833.71,5,11.98,4.4,2025-01-21
OPP12654,Real Estate,AgriTech,Arunachal Pradesh,,24.14,High,1842.94,2,28.45,7.9,2025-05-27
OPP12677,Startup,AgriTech,Haryana,Series B,8.34,High,42981.25,3,20.91,3.7,2024-07-11
OPP12679,Startup,AgriTech,Karnataka,Seed,26.27,Medium,6981.26,8,27.7,9.1,2024-09-22
OPP12690,Real Estate,AgriTech,Punjab,,42.08,Low,20270.13,5,10.3,8.2,2025-01-23
OPP12715,Real Estate,AgriTech,Punjab,,10.37,High,42826.59,4,24.09,3.9,2024-07-23
OPP12716,Real Estate,AgriTech,Tamil Nadu,,31.71,High,44051.91,8,20.71,8.0,2025-07-03
OPP12718,Real Estate,AgriTech,Gujarat,,40.3,High,15936.72,1,20.72,5.5,2025-04-02
OPP12742,Startup,AgriTech,Karnataka,Series A,18.32,Medium,8213.12,10,24.24,6.8,2024-10-03
OPP12749,Real Estate,AgriTech,Kerala,,10.31,Low,18606.84,5,8.67,6.3,2025-03-29
OPP12769,Real Estate,AgriTech,Goa,,12.4,Medium,17666.19,1,10.09,4.6,2025-05-13
OPP12782,Real Estate,AgriTech,Andhra Pradesh,,34.83,High,39700.09,6,16.66,9.8,2025-04-01
OPP12793,Startup,AgriTech,Meghalaya,Public,25.93,High,31271.59,6,13.9,8.3,2025-02-18
OPP12864,Real Estate,AgriTech,Chhattisgarh,,40.62,Medium,48161.51,3,19.37,7.2,2024-09-25
OPP12868,Startup,AgriTech,Manipur,IPO,25.51,Low,7890.27,1,29.51,1.3,2025-01-29
OPP12883,Startup,AgriTech,Mizoram,Public,34.07,Low,21375.98,8,19.55,3.2,2024-12-06
OPP12921,Real Estate,AgriTech,Maharashtra,,28.12,High,29453.39,6,10.3,3.5,2025-01-20
OPP12936,Startup,AgriTech,Haryana,Public,17.81,Low,10767.59,6,18.4,8.2,2025-04-13
OPP13012,Real Estate,AgriTech,Rajasthan,,9.67,High,37794.36,8,10.79,2.5,2024-11-02
OPP13023,Startup,AgriTech,Nagaland,Public,31.39,Low,6564.68,7,10.92,6.2,2024-07-20
OPP13027,Startup,AgriTech,Mizoram,Series B,31.94,Low,48757.75,5,26.31,3.1,2024-08-28
OPP13034,Real Estate,AgriTech,Meghalaya,,5.03,Low,3075.74,3,21.5,7.8,2025-05-10
OPP13057,Real Estate,AgriTech,Sikkim,,14.94,Medium,48093.28,8,15.52,9.9,2024-07-29
OPP13062,Real Estate,AgriTech,Arunachal Pradesh,,25.2,Low,46125.43,4,25.83,5.2,2024-11-25
OPP13076,Startup,AgriTech,Bihar,IPO,21.57,Low,10251.33,6,22.57,1.7,2025-06-03
OPP13084,Startup,AgriTech,Rajasthan,IPO,9.9,Medium,48395.61,9,13.82,9.0,2025-06-07
OPP13092,Real Estate,AgriTech,Tamil Nadu,,40.05,Low,45680.33,9,13.28,9.3,2025-05-31
OPP13150,Startup,AgriTech,Tripura,Series B,22.89,High,15153.84,6,23.32,3.4,2024-07-14
OPP13191,Startup,AgriTech,Nagaland,Series C,17.79,Medium,24073.61,5,19.59,3.6,2025-02-22
OPP13194,Real Estate,AgriTech,Chhattisgarh,,40.19,High,1453.12,1,27.34,3.7,2024-10-24
OPP13218,Startup,AgriTech,Rajasthan,Series C,34.52,High,48924.53,10,25.61,4.4,2025-05-12
OPP13222,Real Estate,AgriTech,Telangana,,31.25,High,27084.25,1,18.78,3.9,2025-02-07
OPP13273,Real Estate,AgriTech,Maharashtra,,38.66,High,26220.96,3,19.39,4.6,2025-03-11
OPP13284,Startup,AgriTech,Assam,Series B,11.21,Low,32209.01,1,26.82,4.3,2025-05-21
OPP13287,Startup,AgriTech,West Bengal,Series C,7.42,Low,7422.68,4,16.41,6.2,2024-11-01
OPP13300,Startup,AgriTech,Telangana,IPO,34.22,Medium,48929.66,6,9.18,9.2,2024-10-28
OPP13316,Startup,AgriTech,Rajasthan,Series C,8.88,Low,8065.02,8,24.74,7.3,2025-02-28
OPP13318,Real Estate,AgriTech,Telangana,,5.98,Low,23675.21,8,6.06,5.9,2025-04-07
OPP13333,Real Estate,AgriTech,Odisha,,18.53,Low,35472.14,8,15.55,8.1,2024-09-21
OPP13338,Startup,AgriTech,Punjab,Series A,28.07,Low,26782.14,5,13.2,7.2,2025-03-16
OPP13366,Startup,AgriTech,Punjab,Series C,37.43,High,32327.76,10,16.94,4.7,2024-08-12
OPP13368,Startup,AgriTech,Assam,Series A,39.25,Low,23951.03,6,14.21,2.1,2024-08-19
OPP13375,Real Estate,AgriTech,Manipur,,28.24,High,5394.29,8,16.84,4.3,2025-04-14
OPP13377,Startup,AgriTech,Himachal Pradesh,Series B,21.29,Low,32946.26,2,24.66,5.5,2024-07-10
OPP13394,Startup,AgriTech,Gujarat,Public,12.49,Low,27727.28,9,8.81,9.5,2025-05-28
OPP13428,Real Estate,AgriTech,Himachal Pradesh,,26.8,Low,7297.65,2,24.69,3.1,2024-11-04
OPP13433,Startup,AgriTech,Kerala,Series C,15.5,Medium,32932.22,9,19.85,8.0,2025-03-17
OPP13437,Real Estate,AgriTech,Tamil Nadu,,17.47,High,37159.54,10,10.65,4.4,2025-01-13
OPP13453,Real Estate,AgriTech,Telangana,,42.32,High,3327.84,5,25.66,5.0,2025-02-15
OPP13506,Startup,AgriTech,Arunachal Pradesh,IPO,5.76,Medium,44029.76,8,5.9,6.0,2024-07-21
OPP13548,Startup,AgriTech,Karnataka,IPO,9.91,Medium,15882.66,10,9.34,9.1,2025-01-04
OPP13572,Startup,AgriTech,Sikkim,IPO,11.67,Low,28469.51,4,14.07,4.8,2025-03-30
OPP13587,Real Estate,AgriTech,Rajasthan,,31.69,High,37375.5,6,25.02,5.4,2025-06-30
OPP13610,Startup,AgriTech,Bihar,Series B,24.28,High,6270.74,8,24.75,5.8,2024-12-20
OPP13629,Startup,AgriTech,Haryana,Seed,19.36,Medium,17639.44,10,29.79,6.9,2025-06-18
OPP13653,Startup,AgriTech,Nagaland,Series A,10.0,Medium,37581.93,5,13.16,7.7,2024-10-17
OPP13662,Startup,AgriTech,Goa,Series B,13.01,Medium,33524.9,10,27.59,9.1,2024-08-12
OPP13674,Real Estate,AgriTech,Haryana,,36.41,Low,42068.36,3,28.27,6.8,2024-11-20
OPP13688,Startup,AgriTech,Arunachal Pradesh,IPO,23.43,High,38132.72,1,13.4,9.8,2025-02-10
OPP13721,Startup,AgriTech,Manipur,IPO,26.65,High,22071.82,10,14.4,6.5,2024-07-17
OPP13741,Startup,AgriTech,Gujarat,Series A,15.32,Low,37156.78,1,6.97,9.0,2025-05-23
OPP13750,Startup,AgriTech,Meghalaya,IPO,30.83,Low,37208.51,2,11.82,9.5,2025-05-02
OPP13780,Real Estate,AgriTech,Chhattisgarh,,16.99,Medium,9771.21,6,20.83,1.2,2024-09-06
OPP13828,Startup,AgriTech,Manipur,Seed,13.34,Low,32525.59,5,12.99,5.7,2024-09-30
OPP13848,Startup,AgriTech,Jharkhand,Seed,31.67,Medium,33625.24,3,21.88,2.1,2025-01-10
OPP13854,Real Estate,AgriTech,Assam,,43.03,Low,3747.59,10,26.8,3.8,2025-06-10
OPP13855,Real Estate,AgriTech,Uttar Pradesh,,31.24,Low,31635.45,4,6.91,4.0,2024-10-28
OPP13856,Startup,AgriTech,Bihar,Series B,11.42,Low,14191.7,1,9.57,4.7,2025-04-09
OPP13859,Real Estate,AgriTech,Rajasthan,,29.17,Medium,4615.2,9,16.27,8.2,2024-10-04
OPP13860,Real Estate,AgriTech,Mizoram,,18.06,Medium,5003.39,9,19.69,5.5,2025-03-17
OPP13862,Startup,AgriTech,Uttarakhand,Public,17.02,Low,38799.52,5,9.35,1.2,2025-05-13
OPP13872,Startup,AgriTech,Himachal Pradesh,Seed,36.61,Low,42818.6,3,7.63,9.8,2025-06-11
OPP13885,Real Estate,AgriTech,Chhattisgarh,,24.78,High,9600.26,4,24.46,3.8,2025-04-02
OPP13904,Real Estate,AgriTech,Assam,,36.82,Low,16989.58,3,24.56,9.2,2025-01-10
OPP13910,Real Estate,AgriTech,Uttar Pradesh,,21.38,Medium,7894.9,4,11.78,1.6,2025-01-23
OPP13920,Startup,AgriTech,Manipur,Public,27.01,High,4171.04,3,25.13,9.9,2024-08-26
OPP13953,Startup,AgriTech,Punjab,Series A,16.22,Low,27338.95,5,20.39,8.5,2025-06-05
OPP13959,Real Estate,AgriTech,Goa,,26.48,Medium,41890.77,5,14.63,2.3,2025-06-02
OPP13964,Startup,AgriTech,Chhattisgarh,Series C,7.83,Low,13809.59,2,29.49,1.6,2024-12-17
OPP13974,Real Estate,AgriTech,Punjab,,26.71,High,6603.25,6,21.23,6.1,2024-07-09
OPP13975,Startup,AgriTech,Assam,IPO,28.69,High,45493.18,2,9.08,7.4,2024-10-07
OPP14000,Real Estate,AgriTech,Sikkim,,32.4,Medium,42122.56,1,22.97,3.8,2025-05-19
OPP14010,Real Estate,AgriTech,Meghalaya,,11.32,Low,9925.37,6,7.73,2.5,2025-02-28
OPP14031,Startup,AgriTech,Assam,Public,28.93,Low,16141.08,2,17.97,7.3,2025-05-12
OPP14037,Startup,AgriTech,Telangana,Seed,31.65,Medium,9278.81,5,23.23,8.6,2024-12-25
OPP14041,Real Estate,AgriTech,Rajasthan,,10.33,Low,10011.48,2,27.5,9.7,2024-07-25
OPP14078,Startup,AgriTech,Andhra Pradesh,Public,23.85,Low,29262.13,7,21.78,6.7,2024-11-26
OPP14088,Startup,AgriTech,Kerala,Series B,9.3,Medium,43188.42,6,28.0,1.8,2024-09-20
OPP14094,Real Estate,AgriTech,Goa,,31.99,Medium,27373.94,9,26.69,7.5,2024-09-04
OPP14108,Startup,AgriTech,Gujarat,Series C,44.09,High,16329.44,1,9.0,1.1,2025-05-14
OPP14121,Startup,AgriTech,Mizoram,IPO,19.45,Low,21271.23,8,10.12,1.2,2025-06-27
OPP14133,Startup,AgriTech,Bihar,Series A,43.01,High,25117.44,6,12.27,5.9,2025-02-18
OPP14146,Real Estate,AgriTech,Karnataka,,25.49,Medium,19637.13,8,15.02,7.8,2024-07-10
OPP14158,Startup,AgriTech,Uttar Pradesh,Series C,43.61,Medium,10277.91,8,25.82,1.7,2024-09-09
OPP14176,Real Estate,AgriTech,Assam,,7.63,High,13074.45,3,10.47,7.8,2024-11-15
OPP14181,Real Estate,AgriTech,Mizoram,,22.61,Medium,15502.28,9,25.68,2.3,2025-05-19
OPP14188,Startup,AgriTech,Sikkim,Seed,6.68,Medium,32092.65,5,28.91,9.4,2024-10-23
OPP14197,Startup,AgriTech,Sikkim,Series B,20.35,High,18127.51,5,19.52,4.9,2025-05-24
OPP14251,Startup,AgriTech,Madhya Pradesh,Series C,38.81,High,28875.48,8,24.67,5.2,2025-06-17
OPP14267,Real Estate,AgriTech,Bihar,,18.39,Low,35596.02,7,28.79,2.6,2025-04-07
OPP14286,Startup,AgriTech,West Bengal,IPO,29.51,Medium,24395.07,6,24.37,4.1,2024-10-14
OPP14339,Real Estate,AgriTech,Madhya Pradesh,,21.36,Medium,41878.1,7,22.32,5.3,2025-05-28
OPP14345,Startup,AgriTech,Manipur,Seed,36.01,Medium,4483.45,4,15.28,6.6,2025-03-31
OPP14372,Real Estate,AgriTech,Uttar Pradesh,,39.89,High,32094.19,8,18.63,1.1,2025-06-28
OPP14374,Startup,AgriTech,West Bengal,Series A,36.36,Medium,45943.63,8,27.74,3.4,2024-11-29
OPP14378,Real Estate,AgriTech,Sikkim,,21.73,Low,3321.31,7,24.93,2.7,2025-02-27
OPP14380,Real Estate,AgriTech,Mizoram,,7.67,Medium,9336.27,1,19.56,8.4,2024-09-21
OPP14409,Startup,AgriTech,Himachal Pradesh,Seed,16.25,High,36780.11,10,20.12,3.4,2024-11-11
OPP14423,Real Estate,AgriTech,Tamil Nadu,,17.1,Low,1007.36,10,17.11,3.1,2025-03-21
OPP14444,Real Estate,AgriTech,Sikkim,,37.91,Low,46542.26,4,24.84,8.2,2025-02-14
OPP14450,Startup,AgriTech,Telangana,Seed,41.16,Medium,48411.8,4,17.12,6.2,2024-12-10
OPP14452,Startup,AgriTech,Kerala,Series A,7.53,High,18816.96,4,28.82,7.8,2024-09-21
OPP14461,Startup,AgriTech,Haryana,Series B,18.59,Low,5949.05,7,22.73,5.7,2025-01-12
OPP14474,Startup,AgriTech,Sikkim,Seed,33.5,Low,32355.8,7,15.66,1.8,2024-08-01
OPP14482,Startup,AgriTech,Odisha,Series A,37.93,Low,38269.02,5,7.98,5.9,2025-05-06
OPP14512,Real Estate,AgriTech,Telangana,,24.18,Low,8990.8,10,13.45,7.6,2025-04-03
OPP14523,Startup,AgriTech,Nagaland,IPO,43.23,High,32050.5,3,13.65,9.1,2024-08-17
OPP14536,Startup,AgriTech,Haryana,Series C,9.51,Low,21988.42,6,15.71,2.1,2024-11-20
OPP14538,Startup,AgriTech,Jharkhand,Seed,20.43,Low,32802.67,10,15.14,6.2,2024-08-28
OPP14544,Startup,AgriTech,Jharkhand,Series B,29.74,High,26216.66,4,15.46,9.0,2024-10-13
OPP14547,Startup,AgriTech,Telangana,Series C,25.96,Low,15451.44,10,13.38,4.4,2025-02-05
OPP14569,Startup,AgriTech,Chhattisgarh,Series C,22.43,Medium,5731.3,4,13.19,9.4,2024-11-19
OPP14570,Startup,AgriTech,Manipur,Public,28.13,High,47224.22,2,14.09,6.8,2024-12-10
OPP14605,Startup,AgriTech,Mizoram,Seed,17.41,Medium,13826.19,8,9.73,3.6,2025-02-06
OPP14619,Real Estate,AgriTech,Sikkim,,37.43,Low,29502.7,8,14.41,7.7,2025-06-15
OPP14630,Startup,AgriTech,Maharashtra,Series C,43.47,Low,24946.47,10,21.1,5.0,2024-12-18
OPP14631,Startup,AgriTech,Haryana,Series A,23.94,Medium,44682.23,4,24.8,4.1,2024-12-08
OPP14638,Startup,AgriTech,Tripura,Series C,26.51,Medium,44725.1,3,7.38,2.9,2024-12-16
OPP14640,Real Estate,AgriTech,Manipur,,36.44,Low,22435.43,8,27.44,4.7,2024-11-08
OPP14681,Real Estate,AgriTech,Telangana,,22.34,High,13258.95,3,8.78,6.2,2025-03-04
OPP14706,Startup,AgriTech,Tripura,Series B,6.82,Low,6028.74,1,18.48,7.8,2025-05-03
OPP14716,Real Estate,AgriTech,Rajasthan,,10.98,Low,36864.18,10,11.41,3.0,2025-06-10
OPP14729,Real Estate,AgriTech,West Bengal,,41.51,Low,29005.04,2,22.99,9.4,2024-08-07
OPP14740,Real Estate,AgriTech,Tripura,,32.28,Medium,13091.52,3,21.41,3.7,2024-11-17
OPP14769,Startup,AgriTech,Manipur,Public,21.3,High,43117.85,3,17.49,2.8,2025-02-02
OPP14792,Real Estate,AgriTech,Tripura,,23.11,Medium,20203.04,6,21.96,8.1,2025-05-14
OPP14806,Real Estate,AgriTech,Punjab,,33.49,Low,45806.83,8,19.77,2.4,2025-06-08
OPP14821,Real Estate,AgriTech,Chhattisgarh,,18.2,High,30277.76,9,9.74,9.8,2024-09-01
OPP14824,Startup,AgriTech,West Bengal,Public,42.46,Low,13370.18,10,16.8,1.4,2025-05-13
OPP14858,Startup,AgriTech,Gujarat,Seed,42.11,Medium,14301.75,10,11.95,1.4,2025-03-19
OPP14869,Real Estate,AgriTech,Uttarakhand,,13.24,Low,24070.97,6,6.1,9.1,2025-03-06
OPP14875,Real Estate,AgriTech,Tamil Nadu,,22.07,Low,38121.3,3,5.62,9.8,2024-11-14
OPP14879,Real Estate,AgriTech,Kerala,,8.86,Medium,43327.06,4,28.39,3.6,2025-05-03
OPP14881,Real Estate,AgriTech,Chhattisgarh,,12.06,Medium,8811.49,7,25.29,9.9,2025-01-15
OPP14908,Real Estate,AgriTech,Sikkim,,28.6,Low,17368.08,7,14.35,7.3,2025-02-25
OPP14914,Startup,AgriTech,Assam,Series C,7.35,Medium,3606.65,4,24.85,4.0,2024-10-21
OPP14976,Startup,AgriTech,Uttar Pradesh,Series B,40.59,High,2246.58,7,26.49,1.5,2025-05-07
OPP14979,Real Estate,AgriTech,Kerala,,20.98,High,37841.7,5,23.18,2.5,2024-08-22
OPP15005,Real Estate,AgriTech,Uttar Pradesh,,41.75,High,1695.18,6,15.11,5.0,2024-11-24
OPP15007,Startup,AgriTech,Gujarat,IPO,43.53,Medium,43614.42,2,25.75,4.7,2024-11-16
OPP15062,Startup,AgriTech,Madhya Pradesh,Series C,25.41,High,9184.91,1,5.8,8.4,2025-02-20
OPP15073,Real Estate,AgriTech,Nagaland,,40.71,Medium,26228.9,9,24.83,3.6,2025-02-28
OPP15084,Startup,AgriTech,Himachal Pradesh,IPO,5.53,High,6859.07,1,30.0,6.8,2024-12-31
OPP15105,Startup,AgriTech,Tamil Nadu,Series B,39.88,High,15427.12,1,23.4,7.0,2025-02-27
OPP15123,Real Estate,AgriTech,Uttar Pradesh,,12.06,High,35063.89,1,24.87,7.6,2024-11-04
OPP15127,Startup,AgriTech,Chhattisgarh,IPO,20.57,High,5383.47,3,13.45,4.7,2025-03-02
OPP15128,Real Estate,AgriTech,Gujarat,,35.7,High,4487.91,4,9.53,9.3,2024-07-12
OPP15141,Startup,AgriTech,Chhattisgarh,Seed,37.18,High,16401.99,8,26.92,5.9,2024-09-12
OPP15162,Startup,AgriTech,Nagaland,Series B,20.23,High,31693.78,10,17.54,9.1,2025-01-14
