image_id,crop_type,disease_label,severity,day_of_year,avg_temp_C,rel_humidity_pct,rain_mm,ndvi,soil_moist_pct,light_lux
28594,apple,healthy,0,317,26.49,46.72,32.94,0.84,32.47,11118
28595,tomato,healthy,0,51,11.59,78.33,42.2,0.44,55.18,57849
28596,corn,mildew,2,178,19.83,66.36,43.56,0.34,21.77,45658
28597,tomato,rust,3,203,28.91,56.1,17.02,0.63,57.92,109785
28598,corn,rust,1,15,13.09,74.75,21.3,0.75,59.86,49204
28599,rice,healthy,0,3,25.74,93.21,48.93,0.69,59.93,108030
28600,tomato,healthy,0,357,15.16,70.98,15.07,0.79,26.9,24996
28601,corn,mosaic,3,187,31.01,31.01,3.15,0.64,53.48,61156
28602,apple,blight,3,300,30.48,86.35,2.58,0.24,39.54,58794
28603,corn,healthy,0,52,18.59,75.98,7.16,0.2,25.37,79584
28604,corn,blight,4,158,34.67,45.71,8.56,0.43,15.46,108892
28605,apple,healthy,0,318,30.3,41.62,45.88,0.88,13.57,103893
28606,tomato,healthy,0,38,33.84,85.65,16.06,0.22,40.78,49085
28607,apple,healthy,0,135,12.65,43.94,19.22,0.28,24.45,116684
28608,apple,healthy,0,15,16.0,58.12,28.13,0.78,19.43,77107
28609,rice,healthy,0,55,25.23,73.39,21.04,0.83,8.9,73563
28610,rice,healthy,0,73,20.94,30.93,8.83,0.79,45.48,82844
28611,apple,healthy,0,315,21.97,90.45,2.77,0.62,29.21,82097
28612,rice,healthy,0,133,31.65,55.66,16.51,0.33,26.71,70267
28613,apple,healthy,0,17,30.27,44.39,49.26,0.38,18.99,96478
28614,tomato,mildew,2,194,24.63,48.77,38.45,0.29,7.42,88839
28615,apple,healthy,0,24,13.09,68.77,17.81,0.23,49.49,23984
28616,apple,healthy,0,6,17.1,49.8,18.5,0.69,48.49,46929
28617,tomato,mosaic,1,302,29.99,46.78,8.8,0.69,22.37,109233
28618,corn,blight,1,141,25.75,34.12,39.53,0.89,28.15,68946
28619,corn,healthy,0,46,24.93,81.15,24.28,0.66,27.55,45871
28620,corn,healthy,0,348,33.02,77.86,6.78,0.49,19.9,111883
28621,rice,healthy,0,288,11.78,71.38,46.48,0.74,32.11,117849
28622,tomato,healthy,0,186,17.89,71.13,4.49,0.89,37.96,101878
28623,rice,blight,1,3,22.24,76.78,44.36,0.41,15.92,10743
28624,corn,rust,2,105,34.52,30.29,22.88,0.46,40.93,42460
28625,apple,healthy,0,352,29.03,33.83,47.94,0.62,30.43,103790
28626,rice,healthy,0,96,25.59,44.39,27.01,0.42,10.68,89181
28627,rice,rust,1,175,17.27,86.47,36.35,0.2,14.55,12371
28628,rice,mosaic,4,244,17.89,53.42,37.66,0.78,17.03,37697
28629,tomato,mildew,4,100,29.58,39.06,1.08,0.24,24.18,68070
28630,apple,mosaic,4,97,13.14,80.66,19.78,0.25,58.31,24337
28631,tomato,blight,3,53,34.4,53.08,36.58,0.48,55.09,64486
28632,tomato,healthy,0,5,33.97,55.74,27.45,0.27,47.57,28211
28633,rice,healthy,0,214,17.89,34.32,22.99,0.68,23.83,109475
28634,rice,mildew,2,142,31.74,90.98,46.22,0.79,12.44,74460
28635,corn,healthy,0,226,27.84,58.31,7.89,0.8,11.98,54304
28636,apple,blight,3,277,22.82,79.18,3.55,0.67,54.41,26224
28637,corn,mosaic,1,231,23.58,88.09,25.81,0.79,51.07,98486
28638,corn,mildew,2,46,24.72,56.82,33.7,0.42,56.4,75345
28639,tomato,blight,1,141,30.53,75.03,1.3,0.37,34.94,62891
28640,tomato,rust,4,282,14.18,75.32,38.54,0.33,47.87,76641
28641,apple,blight,3,279,30.61,34.26,45.41,0.61,57.92,44530
28642,corn,blight,3,34,10.49,98.06,35.12,0.33,36.28,56412
28643,rice,rust,4,177,14.46,79.71,19.39,0.9,25.4,77195
28644,corn,rust,1,318,24.11,34.11,49.12,0.41,30.05,78029
28645,rice,healthy,0,298,11.18,92.37,2.92,0.76,9.72,17313
28646,corn,rust,2,308,25.15,95.67,3.37,0.84,51.47,78514
28647,rice,blight,1,101,23.98,67.47,12.78,0.85,26.89,97143
28648,apple,healthy,0,329,24.35,40.16,37.72,0.75,34.82,12770
28649,corn,mosaic,4,268,12.24,81.86,24.39,0.53,56.87,13682
28650,corn,healthy,0,229,23.87,90.42,23.13,0.23,34.43,68011
28651,tomato,healthy,0,182,22.63,32.44,35.87,0.69,36.88,51734
28652,rice,healthy,0,123,13.61,72.1,16.42,0.25,19.28,21139
28653,rice,healthy,0,17,10.22,76.25,34.89,0.79,40.44,98833
28654,apple,blight,1,266,25.56,80.13,33.54,0.74,35.05,26425
28655,tomato,healthy,0,16,11.3,77.02,38.38,0.39,51.39,107863
28656,rice,healthy,0,198,34.9,73.15,5.25,0.57,22.77,55829
28657,apple,healthy,0,338,20.03,53.98,40.25,0.28,16.64,33646
28658,tomato,blight,1,122,21.31,88.32,31.77,0.5,42.05,86761
28659,tomato,mildew,3,245,24.82,71.03,45.32,0.87,31.49,111033
28660,rice,blight,1,322,28.25,94.67,6.67,0.62,49.02,45827
28661,rice,healthy,0,10,25.82,58.18,7.36,0.88,8.77,22634
28662,rice,blight,4,252,33.79,83.26,0.44,0.72,6.49,36184
28663,apple,mildew,4,237,14.06,40.99,18.04,0.45,56.64,11239
28664,rice,mosaic,3,185,19.47,79.15,6.07,0.72,16.43,11748
28665,tomato,rust,2,53,21.34,70.97,45.55,0.38,24.4,87518
28666,tomato,mildew,3,239,34.64,92.55,40.97,0.2,15.28,109495
28667,rice,rust,4,239,17.32,56.0,36.07,0.2,14.14,47324
28668,tomato,mildew,4,255,15.58,49.46,12.81,0.57,16.6,112938
28669,tomato,healthy,0,126,12.25,67.07,27.2,0.45,51.36,42442
28670,corn,healthy,0,353,34.09,72.78,10.05,0.85,42.06,84809
28671,rice,healthy,0,238,22.38,57.21,28.88,0.22,24.94,65151
28672,tomato,healthy,0,115,15.6,88.45,20.76,0.55,38.29,20681
28673,tomato,healthy,0,55,19.68,83.27,37.81,0.77,15.63,119923
28674,tomato,mosaic,1,104,25.09,87.07,44.29,0.22,53.09,53043
28675,tomato,blight,1,147,14.05,60.08,34.69,0.44,57.88,10339
28676,rice,mosaic,4,114,20.51,31.11,37.2,0.2,40.98,53820
28677,tomato,healthy,0,6,27.73,64.7,29.03,0.45,19.81,86077
28678,rice,blight,3,206,29.75,95.92,25.66,0.38,6.17,106771
28679,apple,healthy,0,284,15.86,67.46,30.05,0.72,10.5,71751
28680,rice,healthy,0,102,29.58,68.57,1.75,0.36,48.51,65652
28681,rice,healthy,0,323,29.95,37.03,34.29,0.45,8.43,95538
28682,apple,healthy,0,237,25.38,88.35,11.32,0.83,9.71,70914
28683,tomato,healthy,0,85,25.11,57.74,37.71,0.24,40.09,40797
28684,corn,blight,4,210,24.16,36.99,32.8,0.62,42.73,85717
28685,rice,healthy,0,53,30.58,51.23,36.81,0.67,20.54,53066
28686,tomato,healthy,0,176,11.79,95.15,32.76,0.23,29.82,81472
28687,corn,healthy,0,151,27.8,84.91,9.69,0.85,24.44,36782
28688,rice,blight,3,10,34.21,90.19,29.22,0.52,11.2,113089
28689,corn,healthy,0,172,30.29,80.8,8.82,0.8,47.7,31818
28690,corn,healthy,0,298,30.17,30.56,13.25,0.58,59.29,105372
28691,rice,blight,2,18,23.33,41.15,31.46,0.22,39.83,72118
28692,tomato,rust,1,127,10.84,39.32,13.06,0.67,48.28,36087
28693,tomato,healthy,0,12,11.65,77.48,4.12,0.83,41.92,76860
28694,rice,mosaic,4,289,33.67,31.04,25.59,0.3,49.08,90462
28695,apple,blight,4,273,20.57,89.38,8.06,0.8,56.82,75275
28696,tomato,rust,1,146,33.56,43.19,25.32,0.53,29.99,78721
28697,apple,healthy,0,274,23.45,36.91,10.3,0.25,7.0,28111
28698,apple,healthy,0,55,23.13,94.75,35.55,0.6,12.81,61113
28699,rice,healthy,0,168,15.31,67.42,49.79,0.31,18.59,14412
28700,rice,rust,4,127,26.19,31.14,31.88,0.69,19.56,55293
28701,tomato,healthy,0,21,27.22,93.82,25.96,0.36,7.15,92468
28702,corn,blight,3,355,21.27,95.59,16.57,0.87,26.64,91637
28703,apple,mosaic,2,5,25.52,65.0,5.18,0.7,41.95,112025
28704,apple,healthy,0,50,18.97,67.94,49.49,0.37,17.79,103765
28705,corn,healthy,0,103,12.2,60.46,49.66,0.44,34.87,88663
28706,corn,mosaic,2,220,31.07,82.35,1.14,0.83,28.42,18244
28707,tomato,rust,1,116,11.29,72.43,47.77,0.51,56.3,107724
28708,apple,mosaic,4,274,13.06,33.62,39.58,0.8,59.64,28683
28709,rice,mosaic,4,116,13.63,37.56,49.0,0.71,53.6,93664
28710,apple,mosaic,4,224,23.67,48.22,35.59,0.67,34.84,11727
28711,apple,mosaic,4,69,21.56,52.62,3.58,0.46,27.56,109439
28712,rice,healthy,0,183,26.21,84.38,5.75,0.84,45.07,55733
28713,apple,mildew,3,158,29.48,42.69,2.22,0.39,40.28,76491
28714,apple,healthy,0,299,27.45,80.22,7.99,0.36,45.99,28394
28715,apple,mosaic,4,224,10.77,39.66,11.15,0.59,22.29,69026
28716,apple,healthy,0,104,17.44,75.62,24.77,0.36,54.96,45274
28717,rice,healthy,0,151,20.31,46.73,29.4,0.34,34.62,91054
28718,corn,rust,2,32,25.16,39.38,14.24,0.78,7.63,11908
28719,rice,blight,4,171,12.05,52.24,49.87,0.31,12.64,64433
28720,apple,healthy,0,191,32.56,69.85,40.85,0.46,37.83,12710
28721,rice,healthy,0,304,14.11,72.78,46.27,0.42,37.33,54993
28722,rice,healthy,0,200,24.51,99.5,36.55,0.22,16.37,40018
28723,tomato,mosaic,4,46,27.52,35.17,4.46,0.57,50.48,56485
28724,corn,healthy,0,19,11.94,65.58,25.58,0.86,37.34,25595
28725,tomato,blight,4,316,11.18,43.71,42.16,0.53,38.93,114147
28726,corn,mildew,1,138,17.2,45.68,25.53,0.55,51.93,11237
28727,corn,blight,4,80,10.36,91.99,43.83,0.22,39.54,48168
28728,apple,healthy,0,292,26.81,42.67,46.75,0.54,53.55,94319
28729,tomato,rust,3,260,22.79,69.76,26.88,0.64,57.32,53564
28730,apple,mildew,2,137,10.45,71.04,4.13,0.69,7.7,89058
28731,apple,mosaic,2,101,24.24,65.99,3.25,0.29,6.81,76756
28732,apple,healthy,0,66,32.16,90.82,2.85,0.75,27.3,112189
28733,apple,blight,2,225,30.15,39.83,41.23,0.37,21.6,32752
28734,rice,mosaic,2,114,27.73,96.1,21.13,0.56,50.22,92908
28735,corn,blight,4,61,22.98,62.63,36.94,0.61,27.53,110736
28736,corn,rust,3,270,23.44,53.15,37.7,0.68,39.23,81291
28737,tomato,healthy,0,90,19.44,47.37,20.4,0.46,31.07,43062
28738,apple,mildew,4,287,15.33,98.82,1.47,0.62,43.85,64132
28739,corn,rust,4,329,24.46,49.33,47.08,0.8,58.53,66540
28740,apple,blight,1,95,19.96,33.58,14.0,0.62,36.07,11882
28741,rice,healthy,0,351,26.37,56.6,16.05,0.42,43.15,41014
28742,rice,blight,4,64,20.45,73.63,40.53,0.68,18.03,33163
28743,rice,blight,1,68,21.71,84.21,10.63,0.57,29.33,66843
28744,corn,mildew,4,110,33.45,43.38,1.1,0.81,31.89,107502
28745,tomato,mildew,4,237,26.43,41.43,32.99,0.45,10.42,65859
28746,apple,blight,2,309,33.52,33.16,21.09,0.31,47.5,49650
28747,apple,healthy,0,47,20.99,32.66,10.68,0.32,33.8,107506
28748,rice,mosaic,2,312,34.14,41.45,49.78,0.7,58.7,38653
28749,apple,healthy,0,248,29.59,97.93,32.72,0.81,7.54,12862
28750,apple,rust,1,327,27.93,63.33,43.06,0.61,49.85,116774
28751,apple,healthy,0,71,31.46,85.0,35.02,0.62,21.91,76163
28752,tomato,mildew,3,20,24.36,38.77,39.9,0.89,37.21,56906
28753,tomato,healthy,0,283,26.83,32.71,43.77,0.59,23.06,30930
28754,apple,mosaic,2,299,33.52,42.65,0.66,0.29,58.16,83057
28755,tomato,mosaic,3,352,32.23,37.57,46.58,0.63,6.73,112386
28756,apple,healthy,0,120,18.67,43.19,40.61,0.77,57.4,38991
28757,apple,blight,1,320,23.12,74.77,29.46,0.58,45.89,67217
28758,rice,healthy,0,268,24.47,33.91,28.14,0.36,53.04,23596
28759,tomato,healthy,0,48,14.03,87.31,41.81,0.28,49.48,25339
28760,corn,blight,1,8,12.02,50.66,18.38,0.33,58.8,72713
28761,apple,blight,1,62,12.51,47.01,27.98,0.43,13.35,102866
28762,tomato,mildew,4,362,32.18,77.34,11.94,0.38,44.33,45873
28763,tomato,healthy,0,214,10.43,83.65,9.14,0.36,45.23,102374
28764,apple,healthy,0,280,17.49,85.5,14.64,0.45,31.49,34947
28765,corn,healthy,0,112,25.62,66.73,40.18,0.6,7.92,88456
28766,apple,healthy,0,70,18.8,43.51,18.64,0.85,43.88,38428
28767,tomato,mosaic,1,318,16.64,40.72,18.64,0.48,30.89,22808
28768,apple,mildew,2,248,21.85,68.52,45.87,0.72,57.03,68254
28769,tomato,healthy,0,338,16.28,97.63,13.09,0.25,28.46,88814
28770,corn,healthy,0,352,20.66,39.18,1.65,0.79,25.2,101040
28771,apple,rust,1,56,16.11,82.15,23.16,0.48,15.29,72740
28772,rice,blight,2,345,18.27,93.35,17.38,0.49,10.63,51924
28773,corn,healthy,0,351,24.45,52.66,31.41,0.39,43.99,93427
28774,tomato,healthy,0,321,29.9,87.7,34.26,0.85,7.9,101315
28775,corn,healthy,0,309,24.53,90.98,31.27,0.62,47.12,113183
28776,apple,blight,1,213,34.67,85.14,33.49,0.53,7.97,40494
28777,corn,rust,2,236,29.29,97.24,3.02,0.2,13.28,71490
28778,tomato,mosaic,2,310,16.12,74.27,32.56,0.8,56.2,39814
28779,corn,blight,3,116,13.58,98.38,10.77,0.86,40.52,39537
28780,tomato,mildew,1,222,19.17,60.14,49.8,0.42,21.93,81921
28781,rice,blight,3,349,24.02,49.66,24.63,0.71,30.83,76861
28782,rice,blight,4,330,32.11,75.16,14.74,0.46,34.58,108062
28783,rice,healthy,0,227,14.7,76.97,26.87,0.67,10.73,85822
28784,rice,blight,4,155,20.68,66.67,44.16,0.71,30.73,22793
28785,rice,healthy,0,181,17.98,63.47,4.72,0.87,18.98,81757
28786,apple,mosaic,2,203,17.32,69.33,11.31,0.78,6.76,46716
28787,corn,mosaic,2,352,16.22,54.57,23.6,0.27,59.95,62240
28788,tomato,rust,2,282,29.86,81.18,3.93,0.79,32.3,37872
28789,apple,healthy,0,213,28.22,86.54,29.15,0.31,24.85,21716
28790,apple,blight,4,218,34.42,57.7,49.73,0.73,44.14,40204
28791,rice,mosaic,1,244,16.39,72.38,36.64,0.62,36.51,37844
28792,tomato,healthy,0,59,20.67,40.96,31.75,0.38,28.76,51255
28793,rice,rust,3,101,11.73,74.06,3.43,0.33,54.87,70861
28794,tomato,healthy,0,230,19.42,94.62,33.04,0.39,50.46,107857
28795,rice,healthy,0,144,25.76,50.17,12.52,0.4,20.71,55929
28796,corn,healthy,0,104,34.16,31.82,49.78,0.43,58.59,28058
28797,apple,mildew,4,310,31.29,83.97,5.53,0.79,46.17,60720
28798,tomato,blight,3,20,13.81,77.54,17.69,0.62,54.89,66424
28799,apple,mosaic,3,218,15.46,64.45,27.78,0.61,10.87,87847
28800,rice,blight,2,290,20.51,87.01,16.88,0.45,55.7,77489
28801,tomato,mosaic,4,203,27.63,35.56,39.48,0.36,53.43,44821
28802,apple,healthy,0,336,19.22,51.32,47.49,0.76,59.84,113939
28803,tomato,healthy,0,73,10.78,38.88,26.48,0.41,46.36,55275
28804,corn,rust,3,25,14.0,96.95,46.86,0.41,30.55,108371
28805,corn,healthy,0,181,15.69,75.61,34.86,0.72,50.72,118402
28806,tomato,healthy,0,62,23.36,41.81,8.77,0.26,15.35,118774
28807,corn,blight,4,343,26.98,87.89,3.42,0.22,22.75,115671
28808,rice,healthy,0,296,27.63,37.83,30.65,0.8,20.42,89118
28809,apple,healthy,0,209,28.6,60.9,23.14,0.83,56.17,50866
28810,corn,mildew,4,191,25.17,36.24,8.65,0.56,35.94,62827
28811,corn,healthy,0,164,11.38,37.08,13.46,0.23,24.39,78554
28812,tomato,healthy,0,159,12.43,35.03,48.88,0.45,10.65,96880
28813,rice,blight,1,347,12.63,71.1,33.83,0.48,42.13,19091
28814,apple,blight,1,95,21.31,55.32,46.79,0.72,57.0,119577
28815,corn,mildew,2,68,31.14,31.93,27.67,0.39,10.97,82673
28816,rice,mildew,1,328,16.53,45.57,23.55,0.61,11.18,90123
28817,corn,healthy,0,362,30.19,51.14,26.32,0.65,18.31,91519
28818,rice,mosaic,3,290,24.0,53.43,29.99,0.66,45.08,30017
28819,corn,healthy,0,44,32.09,48.81,44.32,0.64,35.74,98530
28820,rice,healthy,0,111,12.01,58.33,36.59,0.42,23.1,76222
28821,corn,healthy,0,37,32.87,72.06,36.69,0.57,11.19,60007
28822,rice,healthy,0,290,21.43,78.92,18.82,0.25,36.09,103019
28823,corn,healthy,0,169,27.23,41.94,6.1,0.86,54.41,32622
28824,corn,blight,1,233,19.22,42.73,28.68,0.64,43.91,44879
28825,tomato,mildew,1,208,13.82,67.38,20.04,0.9,17.38,56649
28826,apple,healthy,0,74,29.84,74.1,2.28,0.55,56.01,28050
28827,apple,blight,1,267,30.67,90.42,10.78,0.66,44.21,11922
28828,corn,healthy,0,236,14.47,91.56,38.81,0.81,30.35,65117
28829,tomato,blight,3,253,19.91,66.7,39.31,0.24,23.32,96374
28830,apple,blight,1,322,21.93,95.63,7.4,0.43,41.31,31802
28831,tomato,healthy,0,331,23.37,31.23,43.83,0.86,23.61,35075
28832,apple,healthy,0,73,19.41,61.02,48.77,0.75,31.65,74940
28833,corn,healthy,0,77,30.75,35.45,36.08,0.58,10.65,23050
28834,corn,healthy,0,58,12.65,42.86,18.95,0.26,52.16,117353
28835,apple,mosaic,1,347,27.88,72.76,15.99,0.62,44.08,28719
28836,rice,healthy,0,2,30.17,97.38,33.33,0.69,44.93,114156
28837,corn,healthy,0,186,26.96,48.53,33.87,0.64,8.94,69141
28838,tomato,rust,4,182,13.19,47.97,4.25,0.25,31.67,84677
28839,apple,healthy,0,5,19.67,90.93,24.26,0.76,43.19,42949
28840,tomato,blight,2,7,25.03,44.86,20.93,0.71,7.84,12392
28841,rice,blight,4,96,27.1,68.43,41.79,0.76,53.82,21487
28842,rice,healthy,0,334,23.39,77.69,6.83,0.53,31.68,24598
28843,apple,blight,3,172,30.48,33.1,9.14,0.26,57.72,67765
28844,rice,blight,1,324,13.59,53.03,7.15,0.39,43.38,22978
28845,tomato,healthy,0,28,17.13,98.94,27.67,0.45,38.42,36010
28846,corn,rust,4,321,31.67,88.86,33.37,0.32,24.61,46971
28847,tomato,healthy,0,193,29.75,32.91,41.44,0.76,20.49,50637
28848,rice,blight,4,129,26.04,87.62,11.02,0.38,6.45,89218
28849,rice,healthy,0,132,24.29,91.83,44.35,0.39,20.76,27999
28850,rice,mildew,4,149,21.84,31.76,32.06,0.59,48.45,40973
28851,corn,rust,2,29,16.76,83.76,37.45,0.73,51.49,48751
28852,tomato,healthy,0,203,29.23,31.77,26.15,0.83,9.89,22566
28853,corn,healthy,0,187,28.88,83.67,16.7,0.81,31.65,66376
28854,corn,mildew,4,23,30.55,72.18,16.85,0.85,58.73,19439
28855,rice,blight,2,233,10.65,69.75,44.2,0.32,22.01,32333
28856,apple,blight,3,13,15.45,74.22,39.2,0.48,41.27,36303
28857,rice,healthy,0,79,12.66,85.51,24.15,0.78,9.07,31630
28858,apple,rust,1,156,14.65,66.2,43.74,0.86,40.37,117129
28859,tomato,mildew,3,346,32.84,75.64,29.17,0.77,43.59,54664
28860,tomato,healthy,0,254,16.26,78.63,15.59,0.43,17.26,50161
28861,rice,healthy,0,282,17.98,31.02,22.05,0.71,14.36,99151
28862,rice,mosaic,4,50,31.11,66.23,18.54,0.39,13.26,21495
28863,corn,healthy,0,82,14.3,48.75,2.49,0.47,56.98,46661
28864,apple,mildew,4,341,20.02,34.74,9.05,0.41,23.87,75926
28865,tomato,healthy,0,21,16.94,70.7,47.85,0.89,11.01,110750
28866,corn,rust,4,2,19.28,95.59,24.38,0.26,25.01,68535
28867,rice,healthy,0,161,22.44,93.19,6.6,0.46,35.05,65815
28868,corn,healthy,0,56,10.7,54.81,19.32,0.29,10.97,119647
28869,rice,mosaic,1,252,24.39,56.64,40.79,0.69,6.06,91862
28870,corn,healthy,0,202,17.54,79.39,26.23,0.56,51.91,106889
28871,apple,healthy,0,216,19.62,79.83,8.7,0.57,37.57,112854
28872,corn,mildew,2,181,27.12,92.0,6.01,0.36,23.15,104626
28873,tomato,mosaic,2,224,23.13,64.71,46.24,0.41,31.61,31797
28874,corn,rust,3,351,23.85,67.42,18.89,0.68,55.45,90720
28875,tomato,healthy,0,354,21.05,78.94,17.35,0.88,48.31,11182
28876,apple,healthy,0,212,31.73,94.93,17.88,0.36,7.42,69501
28877,rice,mosaic,3,238,27.19,51.16,20.83,0.65,21.33,26510
28878,apple,rust,4,86,16.41,40.0,45.9,0.28,31.12,65784
28879,apple,mosaic,3,291,14.74,76.47,40.51,0.88,55.17,57514
28880,rice,blight,4,18,19.77,94.92,38.22,0.88,20.32,56469
28881,tomato,mildew,1,357,30.68,90.75,22.54,0.71,56.46,37504
28882,rice,mosaic,2,208,29.21,68.31,7.61,0.35,24.58,31289
28883,rice,mildew,3,56,11.8,75.77,38.72,0.7,42.3,14504
28884,apple,mosaic,2,27,10.1,39.63,24.9,0.54,5.9,13412
28885,rice,blight,3,28,20.12,57.84,4.89,0.63,38.66,94318
28886,rice,mosaic,2,84,18.23,47.78,5.3,0.23,34.55,103109
28887,corn,rust,1,39,32.8,66.58,4.02,0.65,30.38,110654
28888,rice,blight,2,249,18.03,88.35,17.26,0.32,15.31,60333
28889,rice,healthy,0,9,23.79,39.14,9.79,0.34,6.46,45084
28890,tomato,mosaic,4,145,26.27,87.03,28.46,0.61,55.38,86895
28891,tomato,mosaic,2,204,13.31,98.78,36.32,0.75,56.41,87759
28892,rice,healthy,0,84,17.5,76.08,40.51,0.58,49.51,22515
28893,tomato,blight,3,53,20.13,79.18,40.6,0.29,7.35,51695
28894,apple,mildew,1,70,17.73,32.55,40.24,0.52,56.97,56705
28895,corn,healthy,0,365,28.91,50.89,21.82,0.5,33.84,36942
28896,tomato,mosaic,1,101,16.88,79.08,44.71,0.63,37.55,98203
28897,tomato,healthy,0,169,12.79,68.27,46.52,0.64,46.5,65778
28898,apple,blight,3,250,11.11,60.17,14.01,0.34,57.97,54998
28899,corn,blight,3,38,15.9,92.35,46.73,0.42,15.14,43028
28900,corn,healthy,0,207,34.95,50.36,7.19,0.87,10.71,26221
28901,rice,rust,1,84,29.46,38.86,2.27,0.9,33.03,25702
28902,rice,healthy,0,317,12.56,89.22,35.37,0.51,33.35,70683
28903,tomato,mildew,3,337,29.47,85.28,37.21,0.67,51.1,78216
28904,rice,healthy,0,57,33.23,88.59,18.37,0.56,27.56,48513
28905,corn,blight,3,227,17.15,81.04,27.85,0.41,44.94,47263
28906,corn,rust,2,42,19.17,68.23,32.69,0.66,23.07,56231
28907,corn,healthy,0,167,18.07,93.18,24.04,0.53,15.27,106688
28908,rice,rust,2,77,16.54,84.37,0.85,0.42,20.61,93966
28909,corn,healthy,0,148,23.63,53.17,13.38,0.79,8.54,114067
28910,apple,blight,3,353,20.8,69.38,10.75,0.64,23.72,59575
28911,tomato,healthy,0,148,25.64,65.02,7.4,0.24,35.3,19564
28912,apple,mosaic,3,184,34.79,91.35,17.37,0.56,36.32,110242
28913,tomato,mildew,2,280,24.81,67.22,45.87,0.27,47.53,74822
28914,corn,mildew,4,96,19.95,46.17,34.82,0.31,35.01,98852
28915,tomato,rust,4,175,10.66,47.51,16.97,0.5,57.71,81397
28916,tomato,healthy,0,27,12.04,88.09,11.47,0.69,8.46,87173
28917,tomato,mildew,3,29,32.03,32.42,30.81,0.39,43.55,52667
28918,tomato,healthy,0,249,31.37,96.24,2.82,0.5,6.07,36294
28919,apple,healthy,0,133,13.56,53.2,20.54,0.73,21.49,114820
28920,rice,mildew,1,361,27.81,32.4,24.16,0.76,56.2,24394
28921,rice,mildew,2,202,29.22,92.32,42.62,0.8,17.94,31435
28922,apple,blight,2,168,15.33,80.25,32.19,0.46,20.82,112589
28923,corn,healthy,0,261,34.83,70.83,7.28,0.63,41.91,34851
28924,apple,mosaic,1,174,27.4,85.4,14.28,0.86,45.87,28932
28925,corn,healthy,0,239,31.96,96.13,25.2,0.85,55.27,99257
28926,apple,healthy,0,129,33.3,76.95,47.56,0.26,46.52,101092
28927,rice,mildew,1,180,19.94,97.2,26.45,0.67,14.91,66889
28928,apple,healthy,0,275,24.28,37.4,6.45,0.34,50.82,80286
28929,apple,blight,2,179,20.34,41.18,35.55,0.55,38.18,98046
28930,corn,blight,1,54,12.41,40.78,24.0,0.75,24.55,74939
28931,tomato,healthy,0,336,13.03,35.2,8.06,0.62,32.59,34061
28932,corn,blight,3,118,34.37,38.26,22.28,0.8,48.38,97502
28933,corn,blight,3,145,31.19,62.59,40.7,0.87,16.14,77765
28934,rice,healthy,0,123,31.27,85.01,25.2,0.5,33.61,25594
28935,tomato,healthy,0,78,10.02,49.15,10.07,0.56,10.67,72530
28936,tomato,healthy,0,265,31.62,48.55,33.02,0.63,25.18,105308
28937,tomato,healthy,0,126,31.94,66.83,10.62,0.36,22.28,119798
28938,apple,mildew,3,323,20.1,92.2,3.18,0.66,42.02,26136
28939,tomato,healthy,0,350,13.23,52.44,39.22,0.77,39.99,82501
28940,rice,healthy,0,360,32.7,44.42,12.89,0.24,48.24,75429
28941,apple,blight,1,265,23.67,86.25,44.32,0.25,20.89,111706
28942,tomato,healthy,0,299,25.44,72.15,44.47,0.66,30.6,32792
28943,apple,healthy,0,58,29.95,69.18,14.04,0.27,51.1,90169
28944,tomato,rust,2,224,21.24,47.01,23.46,0.8,13.35,103562
28945,apple,rust,1,52,22.27,50.19,32.66,0.83,25.39,16464
28946,tomato,healthy,0,94,20.18,41.4,34.02,0.63,23.99,53550
28947,apple,healthy,0,84,15.1,38.64,8.43,0.82,25.42,90629
28948,apple,healthy,0,135,14.18,89.98,10.23,0.65,38.16,86281
28949,corn,blight,3,11,24.0,94.88,42.29,0.86,25.17,107420
28950,rice,healthy,0,208,24.85,69.72,4.42,0.59,15.11,119363
28951,rice,blight,1,276,17.19,56.55,34.04,0.87,53.9,108359
28952,rice,mildew,2,108,28.4,61.73,21.94,0.5,34.34,23803
28953,rice,healthy,0,218,22.56,85.69,35.61,0.81,19.04,87369
28954,corn,blight,3,285,18.84,66.36,45.42,0.48,35.24,60458
28955,tomato,mosaic,3,65,29.44,59.66,36.96,0.72,6.55,45181
28956,apple,mosaic,1,98,24.7,74.56,25.53,0.45,19.66,106571
28957,rice,mosaic,3,351,31.69,42.9,9.89,0.47,49.2,114997
28958,rice,mosaic,1,87,21.0,65.21,43.5,0.49,23.92,21540
28959,tomato,blight,1,124,26.74,42.8,2.4,0.22,28.3,33169
28960,tomato,healthy,0,254,16.22,92.59,8.39,0.74,57.32,14259
28961,rice,blight,1,207,20.84,74.89,27.07,0.79,16.54,38538
28962,rice,blight,1,292,26.32,77.35,11.28,0.27,16.19,101037
28963,rice,mosaic,1,171,23.01,47.52,32.99,0.68,27.36,70472
28964,rice,healthy,0,178,31.59,99.38,0.83,0.36,26.3,30173
28965,rice,mosaic,3,10,30.36,88.9,11.77,0.3,35.09,71872
28966,apple,blight,3,197,31.14,34.36,36.48,0.82,28.59,69677
28967,tomato,mosaic,3,60,25.95,89.67,32.99,0.67,47.99,32317
28968,corn,healthy,0,99,31.41,55.54,3.12,0.25,45.54,119514
